No.,Bangla Emails,Label
6770,হস্তনির্মিত দেখুন-এর মাধ্যমে আরডুইনো ইউএনও,4
6771,হাঁটার পায়ে / কুলার সহ সেন্টোর পোশাক,4
6772,"হাই t******@gmail.com ,
আমরা আপনার Microsoft অ্যাকাউন্টের সাথে ব্যবহারের জন্য একটি একক-ব্যবহারের কোডের জন্য আপনার অনুরোধ পেয়েছি।
আপনার একক ব্যবহারের কোড হল: 7******
",3
6773,"হাই অন্তরীপ, আমরা এমন একটি ডিভাইস বা অবস্থান থেকে একটি অস্বাভাবিক লগইন লক্ষ্য করেছি যা আপনি সাধারণত ব্যবহার করেন না৷ এই তুমি ছিলে?
নতুন লগইন
",3
6774,"হাই ইনজামাম হোসেন, আবার স্বাগতম! ! আগের দুটি ইমেলে আমরা একক মালিকানা, অংশীদারিত্ব এবং এলএলসিকে দেখেছিলাম
ব্যবসায়িক কাঠামোর জগতে আপনাকে পরিচয় করিয়ে দিয়েছে।",1
6775,"হাই ইব্রাহিম,OpenAi সম্প্রতি তাদের Dall.E প্রকল্পের ২য় সংস্করণ চালু করেছে যা শুধু পাঠ্য থেকে বাস্তবসম্মত ছবি তৈরি করে। সংস্করণ 1টি AI কীভাবে বিভিন্ন বস্তুর মধ্যে সম্পর্ক বুঝতে পারে তা বোঝার জন্য একটি ভাল পদক্ষেপ ছিল, কিন্তু সংস্করণ 2 এটিকে সরাসরি পার্কের বাইরে আঘাত করেছে। আপনি যদি কোনও নন-টেক ব্যক্তিকে ফলাফলগুলি দেখান তবে তাদের বিশ্বাস করতে অসুবিধা হবে যে AI ইন্টারনেট থেকে ছবি নেয়নি এবং তাদের একসাথে যোগ দেয়, পরিবর্তে, এটি স্ক্র্যাচ থেকে আঁকে।",0
6776,"হাই ইব্রাহিম,আমি আপনার সাথে আসন্ন Nvidia-এর GTC 2022 সম্মেলনের জন্য আমার সেরা 3 টি বাছাই শেয়ার করতে পেরে উত্তেজিত। এই বছরের সম্মেলন উত্তেজনাপূর্ণ ঘোষণা এবং অত্যাধুনিক প্রযুক্তি প্রদর্শনে পরিপূর্ণ হবে নিশ্চিত। এছাড়াও, রেজিস্ট্রেশন করে কনফারেন্সে যোগ দিয়ে আপনি একটি একেবারে নতুন 3080 TI গ্রাফিক্স কার্ড জেতার সুযোগ পেতে পারেন।",0
6777,"হাই তামান্না, আমি আপনার লিঙ্কডইন নেটওয়ার্কে যোগ দিতে চাই।",5
6778,"হাই ফারহানা, আপনার ফেসবুক পাসওয়ার্ড শুক্রবার, জুন 10, 2022-এ 12:14 AM (UTC+06) রিসেট করা হয়েছে।",0
6779,"হাই বাবু মেরাজ,
 শুধু আপনাকে জানানোর জন্য — আমরা আপনার অর্ডার #13329 পেয়েছি, এবং এটি এখন প্রক্রিয়া করা হচ্ছে:
 প্রোডাক্টটি পেয়ে নগদ অর্থ প্রদান করুন।
 [অর্ডার #13329] (24 জুন, 2022)",0
6780,"হাই মিম, TCO22 অ্যালগরিদম প্যারালাল রাউন্ড 4 30 জুলাই, 2022 তারিখে 12:00 UTC-4 এ শুরু হবে। ম্যাচটি রেট করা হবে",0
6781,"হাই মিম, আপনি এখনও কোনো কোর্সে ভর্তি হননি এবং তারা এখনও আপনার জন্য অপেক্ষা করছে। আজই নথিভুক্ত করুন এবং আপনার সহশিক্ষার্থীদের সাথে যোগ দিন!",0
6782,"হাই মিম, আমরা আগে যে অফারটি পাঠিয়েছিলাম সে সম্পর্কে আমি আপনার সাথে যোগাযোগ করছি। বিস্তারিত জানতে নিচের লিংকে ক্লিক করুন।",1
6783,"হাই মিম, আরে, এইটা মনে আছে? যখন আপনি কিছু আশ্চর্যজনক মানুষ ধূমকেতু খুঁজে পেয়েছেন... নাসার জন্য? এখানে খুঁজুন",1
6784,হাই মো! আপনার জন্য 15টি নতুন ধারণা অপেক্ষা করছে,2
6785,হাই মো! আপনার জন্য 18টি নতুন পিন অপেক্ষা করছে,0
6786,হাই মো! আপনার জন্য 18টি নতুন পিন অপেক্ষা করছে,2
6787,"হাই মো! 🛋 অভ্যন্তরীণ ডিজাইনের টিপস, ডিজাইন এবং আরও অনেক পিন Pinterest-এ জনপ্রিয়",2
6788,"হাই মো, আমরা শুধুমাত্র আপনার জন্য এই ফটো প্রকল্প বাছাই.",4
6789,"হাই মো, আমি আপনার লিঙ্কডইন নেটওয়ার্কে যোগ দিতে চাই।",5
6790,"হাই মোনালিসা,একটি ভাল Android অভিজ্ঞতা আপনার জন্য অপেক্ষা করছে",2
6791,"হাই রবিউল, মাসিক বোনাস দিন চলে এসেছে। এই মাসে আপনার জন্য, একটি রিলোড আকারে একটি মাসিক বোনাস, একটি বোনাস যা আপনি প্রতি এক দিন দাবি করতে পারেন৷",1
6792,"হাই রিচা, আমি আমাদের পূর্ববর্তী চিঠিপত্র সম্পর্কে আপনার সাথে অনুসরণ করতে চেয়েছিলাম। আপনি কি আমার শেষ ইমেইলে অনুরোধ করা তথ্য পেতে সক্ষম হয়েছেন?",0
